comparison,medium,time,agitation,compound,genus,log2FoldChange,stat,padj
GAM_t48_Static_CGA,GAM,48,Static,CGA,Dorea,0.10115862910270738,0.9217748316704036,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Duodenibacillus,4.052550596248075,1.0302452026651825,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Dysosmobacter,0.111929508340666,0.9801982614539222,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Eggerthella,1.1618943159347968,1.0201977300116445,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Erysipelatoclostridium,4.437205100554372,1.129826543693558,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Faecalitalea,2.775304925180331,1.6944539286793263,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Falcatimonas,3.992935167532736,1.0147997394797714,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Flintibacter,-0.11118514047696862,-1.1342278857526429,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Holdemanella,0.7646448439393011,1.3430621320560738,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Intestinibacillus,-4.229790389675738,-1.0736866020045113,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Klebsiella,-4.229790389675738,-1.0736866020045113,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Lachnoclostridium,0.18719012908204496,0.9358956062221908,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Massilistercora,0.6588649637994383,1.1594882884510276,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Monoglobus,-0.36399888693125554,-0.9317147061915444,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Muribaculum,1.6802947510243516,0.9357223288026582,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Negativibacillus,-0.19927012756308177,-1.8795545626449257,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Oscillibacter,-0.1339118838558418,-1.2392990967349766,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Parasutterella,0.3631305826800385,1.4310524489795935,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Peptostreptococcus,-0.3075129075923463,-1.035695272623813,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Phocaeicola,0.27603070574332106,1.3758932168974296,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Prevotella,0.3640864512337776,1.4600930398526049,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Ruminiclostridium,-3.9358109395848935,-0.9972201275024716,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Salmonella,0.30095939479386996,1.47376423353105,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Shigella,0.49341975511225394,1.1262498627012854,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Slackia,1.2109719246312405,1.2345219926544884,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Spiroplasma,-4.5467424499171445,-1.156015992185872,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Sporobacterium,-4.5467424499171445,-1.156015992185872,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Sutterella,0.4651876526366304,1.5323619531337724,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Terrisporobacter,-0.4988975823356978,-1.2282967065636818,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Tissierella,5.377997813609362,1.372812745733622,0.9409384835306104
GAM_t48_Static_CGA,GAM,48,Static,CGA,Tyzzerella,0.4803328725374425,0.8856492140819132,0.9708336727318516
GAM_t48_Static_CGA,GAM,48,Static,CGA,Acidaminococcus,0.07025469469275251,0.5538892077149945,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Alistipes,0.2897479541806877,0.8393021899854222,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Anaerobutyricum,-0.10319147398453687,-0.6531166132245108,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Anaeromassilibacillus,-0.1400750062232448,-0.5680163596565472,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Anaerostipes,-0.07643938893440848,-0.5896434473354683,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Anaerotruncus,-0.2319113482640206,-0.6575911855500098,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Bariatricus,-0.15082837698204946,-0.7027766095484312,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Colidextribacter,-0.14154191527582713,-0.5916869619905427,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Dialister,-0.05880366190984121,-0.667646530652629,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Emergencia,1.5312707874622635,0.5546785039137185,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Enterocloster,0.16306817530897813,0.7171262990719475,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Enterococcus,-0.14461770123915396,-0.6078707267131437,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Escherichia,0.1340823820762359,0.5897346666248351,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Faecalibacterium,0.20977524002458897,0.7209645961038786,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Faecalimonas,-0.14471355812230832,-0.6716793644558787,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Hespellia,0.3854752546013704,0.7495530770258211,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Holdemania,1.168657088890417,0.5835675730112982,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Longibaculum,0.8854993887152952,0.6301451227514828,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Megamonas,0.5702006267749408,0.49032535421914447,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Mogibacterium,-0.11331907610622252,-0.7051136914082823,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Paeniclostridium,-0.07392591718144054,-0.5470992335804093,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Papillibacter,-0.2503033643783121,-0.4894028783922085,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Paraprevotella,1.6158993313291912,0.5991469385553274,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Pediococcus,0.7202731119291891,0.5283928156651325,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Phascolarctobacterium,-0.08754809751067616,-0.5244222607405021,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Phocea,0.10433567378874592,0.5496930880905276,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Pseudoflavonifractor,-0.16255679255056757,-0.5151360751403723,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Romboutsia,-0.2575030164259722,-0.8013222299744209,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Roseburia,0.12837851921792873,0.5019719879805898,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Ruthenibacterium,-0.17337280398357308,-0.5251979872914571,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Sporobacter,-0.2062520054073736,-0.7790192882105187,0.980316529532648
GAM_t48_Static_CGA,GAM,48,Static,CGA,Clostridium,0.24144659178513417,0.46540445358921567,0.9825203284510444
GAM_t48_Static_CGA,GAM,48,Static,CGA,Raoultibacter,1.282774789314571,0.46517291405103534,0.9825203284510444
GAM_t48_Static_CGA,GAM,48,Static,CGA,Allisonella,-0.08844260627428333,-0.4291474602807274,0.9868539534035894
GAM_t48_Static_CGA,GAM,48,Static,CGA,Barnesiella,0.18824897328637977,0.4437607175214503,0.9868539534035894
GAM_t48_Static_CGA,GAM,48,Static,CGA,Enterorhabdus,0.6828218181509603,0.3633953422837319,0.9868539534035894
GAM_t48_Static_CGA,GAM,48,Static,CGA,Eubacterium,-0.06434917042694109,-0.425269369660311,0.9868539534035894
GAM_t48_Static_CGA,GAM,48,Static,CGA,Flavonifractor,0.04858603604756844,0.3581382009516851,0.9868539534035894
GAM_t48_Static_CGA,GAM,48,Static,CGA,Hungateiclostridium,0.12336502585066304,0.377403488222223,0.9868539534035894
GAM_t48_Static_CGA,GAM,48,Static,CGA,Hungatella,0.08145099111055587,0.409404916831098,0.9868539534035894
GAM_t48_Static_CGA,GAM,48,Static,CGA,Mediterraneibacter,0.05180950830800491,0.34920766287726407,0.9868539534035894
GAM_t48_Static_CGA,GAM,48,Static,CGA,Mordavella,-1.0063610505375118,-0.35546485896632346,0.9868539534035894
GAM_t48_Static_CGA,GAM,48,Static,CGA,Neglecta,0.4295402147203975,0.37500558731625705,0.9868539534035894
GAM_t48_Static_CGA,GAM,48,Static,CGA,Parabacteroides,0.08067263668112301,0.34222447793345234,0.9868539534035894
GAM_t48_Static_CGA,GAM,48,Static,CGA,Olsenella,0.9429182666955964,0.3270297976702406,0.9915271306183449
GAM_t48_Static_CGA,GAM,48,Static,CGA,Ihubacter,-0.16197610766575862,-0.3091478507385198,0.998871527398299
GAM_t48_Static_CGA,GAM,48,Static,CGA,Bifidobacterium,-0.32967402768470877,-0.2882517903705127,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Blautia,-0.01873026444886349,-0.17359131086931923,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Desulfovibrio,0.3731418644614274,0.23484196942439775,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Dielma,0.6367368117932799,0.16756201943651647,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Duncaniella,0.03716417103581276,0.16037276269845843,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Fournierella,0.19079948337100344,0.17076396452682363,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Gemmiger,0.02580583944089179,0.19551307755069372,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Intestinibacter,-0.0751397160354222,-0.16577894386116582,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Laceyella,0.12419501327094992,0.23068165874646113,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Massilimicrobiota,0.7085475145365656,0.25260899023693945,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Megasphaera,-0.03509782593301346,-0.16696172128638476,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Mitsuokella,-0.5262031871966015,-0.1845231083727108,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Odoribacter,0.29142839801380194,0.24492801209370563,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Subdoligranulum,-0.3698890943077323,-0.20155147136095103,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Turicibacter,0.5761416370647038,0.15320067665640483,0.9990987429869592
GAM_t48_Static_CGA,GAM,48,Static,CGA,Aminipila,-0.15419582018088568,-0.07941978259186346,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Butyricimonas,0.00243673912372863,8.453544422224658e-4,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Caproiciproducens,-0.00951617935741405,-0.00523250442606654,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Casaltella,0.11188966913904252,0.05327779253997728,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Christensenella,-0.0096345906105375,-0.05398461356622565,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Enterobacter,0.02422868292684097,0.01255293933561154,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Faecalicatena,0.01078679782762728,0.08064195086197208,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Hydrogenoanaerobacterium,0.0324250769669396,0.01087460286153733,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Intestinimonas,-0.04008456278013314,-0.10969841798537582,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Lachnospira,-0.01673497890289238,-0.06969007689297733,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Lacrimispora,-0.006152393559381,-0.02628988074920335,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Lactobacillus,0.05327457288809369,0.04647756231633826,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Massiliprevotella,-0.05471167213547184,-0.10996023636788864,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Robinsoniella,-0.1197158771278966,-0.06427224386100883,0.9993255048224796
GAM_t48_Static_CGA,GAM,48,Static,CGA,Ruminococcus,0.00654538772165673,0.05264968034996718,0.9993255048224796
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Negativibacillus,-2.1601014792909106,-7.2489990718865265,5.4582159474649205e-11
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Phocaeicola,-1.0136033054380202,-4.329700407370649,9.70530176173692e-4
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Anaerostipes,-0.4866469748910736,-3.376963177495116,0.03175937306694082
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Acidaminococcus,0.8088182772675894,3.053178808289541,0.07359006632484277
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Butyricicoccus,-0.8018213202294694,-2.7523619543944235,0.15047580250511206
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Coprococcus,0.5345091080053954,2.699468307046993,0.15047580250511206
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Paeniclostridium,-4.86847474760555,-2.6376825903585357,0.155024393752361
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Enterococcus,-0.7479308693950709,-2.4782414898125227,0.1907125262088107
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Senegalimassilia,-1.2927342208878534,-2.4880952103428817,0.1907125262088107
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Holdemanella,-2.120195346851048,-2.2967773032401526,0.2556447277315259
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Megamonas,3.368839045251732,2.318164071321815,0.2556447277315259
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Eubacterium,0.8584524156342914,2.2302098861922266,0.25888321761205707
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Oscillibacter,0.4649425024915001,2.227882945111749,0.25888321761205707
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Adlercreutzia,-0.7696546995159571,-2.0872526927721498,0.319499254735574
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Dysosmobacter,0.3881703462312925,2.0919568786452185,0.319499254735574
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Collinsella,-0.7342898655722284,-1.8416119752907851,0.4732861474503503
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Dialister,0.32736229010255086,1.8433357229876195,0.4732861474503503
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Duodenibacillus,-5.927361431900381,-1.864508829565805,0.4732861474503503
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Aminiphilus,5.62547603230244,1.7437180300406394,0.48980486522798206
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Mediterraneibacter,0.25256215699056095,1.7341579925539836,0.48980486522798206
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Megasphaera,0.6452199658401562,1.7506127269703944,0.48980486522798206
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Slackia,5.430678271569439,1.7872798331612394,0.48980486522798206
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Flintibacter,0.3828678888162869,1.6868762066434626,0.5178926325556275
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Bacteroides,-0.5939960187218839,-1.6364527115241638,0.5290733497348108
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Parabacteroides,0.4477296581060949,1.6510344974029856,0.5290733497348108
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Parasutterella,0.4902763688913565,1.586824039463918,0.5576222571345774
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Turicibacter,5.106014593944364,1.572589703351548,0.5576222571345774
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Massilimicrobiota,5.040852486983726,1.5354415781279742,0.5595067761020729
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Mogibacterium,0.3465661625810576,1.5348810462300055,0.5595067761020729
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Flavonifractor,0.368285307450158,1.5173985398862868,0.5597197335786941
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Gemmiger,0.3752860856686208,1.4061688682673308,0.6696005872367511
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Escherichia,0.4261710556747994,1.38834030680234,0.6704483662676569
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Acutalibacter,4.680328452251223,1.305942597251293,0.7433766343243607
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Peptostreptococcus,-2.1150916848600216,-1.2976094265043936,0.7433766343243607
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Shigella,1.1315141976452947,1.2104974726204574,0.8397556513873119
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Allisonella,-0.22662244775360663,-0.7856748609904444,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Amedibacillus,3.5289312574802616,0.8953782128573812,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Anaerotignum,3.716914735523666,0.9440562761251932,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Anaerovorax,3.424819793984615,0.8684125694130747,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Bariatricus,-0.3225389395757831,-0.9464767329499408,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Bifidobacterium,-1.934368974344875,-0.7421302190043342,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Butyrivibrio,2.98634352827817,0.7548265182463672,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Casaltella,1.0106223988845937,0.983911824945336,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Christensenella,-0.391760349521271,-0.8692425174067787,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Clostridioides,-4.290210546715095,-1.082043540684339,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Dielma,3.2530355871493826,0.823913132617425,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Dorea,0.2450589905104689,1.1534613381263925,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Emergencia,1.1630185015811891,1.0213974416121052,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Faecalitalea,-2.455688394037415,-1.018368828121654,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Frisingicoccus,3.73993086780294,0.9500150911489478,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Fusicatenibacter,-0.4003391074954551,-0.968668632279192,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Gordonibacter,-0.38149348993561694,-0.7382090101343606,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Harryflintia,3.976770215506999,1.0113142641121982,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Hespellia,0.8326869186025055,0.7980268624999675,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Klebsiella,3.996316734139587,1.0163717491818407,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Lachnoclostridium,-0.4675519791955655,-0.8161856625423268,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Lelliottia,3.057802077804393,0.7733368949159855,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Mycoplasma,3.2530355871493826,0.823913132617425,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Parvibacter,-4.401835062736072,-1.1113539749785135,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Pediococcus,-2.4867980481415057,-1.057781842591488,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Phascolarctobacterium,-0.31703679798335405,-0.8647232355413292,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Phocea,0.31369475809908093,0.9770195815624648,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Plesiomonas,2.9111544799172786,0.7353516083992833,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Providencia,3.057802077804393,0.7733368949159855,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Roseburia,1.0399597925830424,1.112513542076956,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Salmonella,0.7963325485018812,0.7453856650983351,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Sporobacterium,4.248083373854593,1.086340826073209,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Streptococcus,0.25214278639919757,0.7654377836567738,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Subdoligranulum,3.857157481346234,0.9803601472741402,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Turicimonas,3.3126226396384797,0.8393493104209666,0.8582328581872151
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Caldicoprobacter,2.8317672367900832,0.71479217708981,0.8661878817034359
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Faecalimonas,-0.18192187459881015,-0.7016927334587736,0.8661878817034359
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Hungatella,-0.2806210948173937,-0.6854487438939574,0.8661878817034359
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Neglecta,0.7973727261135214,0.6941959403939076,0.8661878817034359
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Herbinix,2.658379158735006,0.6699039242153251,0.8717263325388066
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Erysipelatoclostridium,2.5630975728788044,0.6452488805610125,0.8873627480725897
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Agathobaculum,-0.17309778865941164,-0.5285325671237708,0.8991442308466391
GAM_t48_Static_Quercetin,GAM,48,Static,Quercetin,Anaeromassilibacillus,-0.3030321081791605,-0.5352194714998468,0.8991442308466391
