comparison,medium,time,agitation,compound,genus,log2FoldChange,stat,padj,sig_padj0.05,sig_padj0.01
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Duodenibacillus,-0.715902415492337,-0.20731081089967088,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Eggerthella,-0.12838085763236862,-0.3775403348746353,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Faecalibacterium,0.25070141969388415,0.6090524727722338,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Gemmiger,-0.0968080198637243,-0.4118930491564398,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Hespellia,0.1934704193030788,0.16767090392368436,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Lactobacillus,0.2779547789697776,0.14352589706873917,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Longibaculum,0.6693141677181637,0.34495592160307004,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Olsenella,-0.09860499142479882,-0.1289456275341911,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Parabacteroides,0.05476491975952986,0.2281452887270247,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Parasutterella,-0.1495493073671248,-0.2834632918690638,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Ruminococcus,0.09194918170377044,0.2855435257290174,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Senegalimassilia,-0.14505168786681663,-0.3332712901469019,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Coprococcus,-0.00149772780275229,-0.00561958164367804,0.9955162461676156,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Negativibacillus,-1.2557631980987995,-5.483950132550724,4.40887986883462e-6,TRUE,TRUE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Acidaminococcus,1.9321251511524944,3.901592130019498,0.00506479010624822,TRUE,TRUE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Holdemanella,-3.596017429434563,-3.1226056127748576,0.06333774816190425,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Eubacterium,2.1654649144443394,2.987248639421925,0.0745976790239909,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Dorea,0.4384292123898721,1.974116353225311,0.8383111786031461,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Duodenibacillus,-6.234223514386399,-1.9160386822075923,0.8383111786031461,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Alistipes,0.08819758765850663,0.0919412254914876,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Anaerobutyricum,-0.04376398703079143,-0.10191097776228344,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Anaeromassilibacillus,0.3654375342657072,0.33968249279915746,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Anaerostipes,0.1222310111054579,0.5305965218381438,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Bacteroides,0.2758878940479898,0.29068472736144896,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Catenibacterium,-0.5622158461928668,-0.5025946495747967,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Collinsella,0.04401204352585633,0.1325706761109326,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Coprococcus,0.2078654148634081,0.9601205650933956,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Eggerthella,-0.1909397575127241,-0.5285410771158259,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Escherichia,2.551139365883094,1.7086275085938762,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Faecalibacterium,-0.29300527005478405,-0.9586929426623813,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Gemmiger,-0.09856292858083636,-0.35630732229421735,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Hespellia,-0.917769286332936,-0.485854776532459,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Intestinibacter,-0.920050883409684,-0.8774599954246329,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Lactobacillus,-1.6973015397438211,-0.87315157058132,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Longibaculum,-0.9901461266803736,-0.5044706466608494,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Mediterraneibacter,0.14556541058685998,0.6919542267217478,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Megamonas,1.084911727655094,1.169883494270381,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Olsenella,0.9316248261351724,0.45471197493088256,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Parabacteroides,0.6964283078151688,0.7509579271567038,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Parasutterella,0.07902847876284559,0.18633587103332927,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Phocaeicola,0.25795955184389247,0.620886478642126,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Roseburia,0.714690059185298,0.8104106595336,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Ruminococcus,0.7573235470160463,0.8525224787066934,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Senegalimassilia,0.23865442030855055,0.24057446877689093,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Slackia,0.657222039491209,0.7052910300669225,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Sutterella,0.2515552820507141,0.527269237015569,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Tyzzerella,-5.571272057852416,-1.4115127427124383,0.9851595137107594,FALSE,FALSE
mBHI_t48_Static_Quercetin,mBHI,48,Static,Quercetin,Holdemania,-6.663220434027065,-1.6971171639472915,NA,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Eubacterium,1.394963383943447,4.315703738493285,0.00162277141221497,TRUE,TRUE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Acidaminococcus,1.8249127957235285,3.979178727978012,0.00352684076477263,TRUE,TRUE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Catenibacterium,2.349419381755475,3.355276518889628,0.02129233873885813,TRUE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Holdemanella,-2.0421202790535524,-3.3409263569041436,0.02129233873885813,TRUE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Intestinibacter,-1.0906762969873829,-2.9040026500968077,0.07515870845750364,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Paeniclostridium,-4.465316658776058,-2.7424332106107334,0.10367594651935,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Roseburia,1.0305923134391244,2.559382455914146,0.15279353728472853,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Collinsella,-1.3575674393688386,-2.091589542809832,0.41338615278408103,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Slackia,-1.0333136367135556,-1.758816217645462,0.7289173079014105,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Lactobacillus,5.5996900668864935,1.641850506598761,0.7894877601140596,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Longibaculum,5.600043364416306,1.5738274256428948,0.8416992771543332,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Senegalimassilia,-0.9708128061662764,-1.4623129444019225,0.880607829203045,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Anaerobutyricum,-0.2098286187462999,-1.1265483040318311,0.9142488855793548,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Eggerthella,-0.7065592524892794,-1.2837027456493604,0.9142488855793548,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Faecalibacterium,0.5550819819775213,1.184226800825111,0.9142488855793548,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Mediterraneibacter,-0.20445662254033276,-1.356377992982643,0.9142488855793548,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Negativibacillus,-0.4004563430400001,-1.251473418232098,0.9142488855793548,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Escherichia,0.3734013098297621,0.9629710371207736,0.939935744089046,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Alistipes,-0.5217646048029809,-0.6785794776045211,0.9457857308010122,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Bacteroides,-0.45810046845565294,-0.6558108114753489,0.9457857308010122,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Gemmiger,-0.1670883526294636,-0.8481207912176759,0.9457857308010122,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Megamonas,1.6296957570059476,0.6307306238789901,0.9457857308010122,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Peptostreptococcus,-2.115961242910904,-0.7770227030602166,0.9457857308010122,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Phocaeicola,-0.39988568312903394,-0.6489079502423156,0.9457857308010122,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Sutterella,0.24829553625231007,0.5000062427281173,0.9526149427403648,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Anaeromassilibacillus,-0.09824302637823772,-0.21429561320128857,0.9656862917649306,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Dorea,0.1025487744109613,0.36254590387576346,0.9656862917649306,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Olsenella,-0.2441776672762335,-0.2806013507955027,0.9656862917649306,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Parabacteroides,-0.1078023704998544,-0.19527864764800504,0.9656862917649306,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Parasutterella,0.15869509597368964,0.2532707126911468,0.9656862917649306,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Ruminococcus,-0.09739437547895112,-0.3720566361336321,0.9656862917649306,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Anaerostipes,-0.03781699216385993,-0.07683067125827991,0.988255104116342,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Coprococcus,0.01693151504626566,0.07243013627214383,0.988255104116342,FALSE,FALSE
mBHI_t48_Stirred_Quercetin,mBHI,48,Stirred,Quercetin,Hespellia,0.00920665161043921,0.01472057568171951,0.988255104116342,FALSE,FALSE
