genus	BC_01_PL1_both	BC_01_PL2_both	BC_01_PL3_both	BC_02_PL1_both	BC_02_PL2_both	BC_02_PL3_both	BC_03_PL1_both	BC_03_PL2_both	BC_03_PL3_both	BC_04_PL1_both	BC_04_PL2_both	BC_04_PL3_both	BC_05_PL1_both	BC_05_PL2_both	BC_05_PL3_both	BC_06_PL1_both	BC_06_PL2_both	BC_06_PL3_both	BC_07_PL1_both	BC_07_PL2_both	BC_07_PL3_both	BC_08_PL1_both	BC_08_PL2_both	BC_08_PL3_both	BC_09_PL1_both	BC_09_PL2_both	BC_09_PL3_both	BC_10_PL1_both	BC_10_PL2_both	BC_10_PL3_both	BC_11_PL1_both	BC_11_PL2_both	BC_11_PL3_both	BC_12_PL1_both	BC_12_PL2_both	BC_12_PL3_both	BC_13_PL1_both	BC_13_PL2_both	BC_13_PL3_both	BC_14_PL1_both	BC_14_PL2_both	BC_14_PL3_both	BC_15_PL1_both	BC_15_PL2_both	BC_15_PL3_both	BC_16_PL1_both	BC_16_PL2_both	BC_16_PL3_both	BC_17_PL1_both	BC_17_PL2_both	BC_17_PL3_both	BC_18_PL1_both	BC_18_PL2_both	BC_18_PL3_both	BC_19_PL1_both	BC_19_PL2_both	BC_19_PL3_both	BC_20_PL1_both	BC_20_PL2_both	BC_20_PL3_both	BC_21_PL1_both	BC_21_PL2_both	BC_21_PL3_both	BC_22_PL1_both	BC_22_PL2_both	BC_22_PL3_both	BC_23_PL1_both	BC_23_PL2_both	BC_23_PL3_both	BC_24_PL1_both	BC_24_PL2_both	BC_24_PL3_both	BC_25_PL1_both	BC_25_PL2_both	BC_25_PL3_both	BC_26_PL1_both	BC_26_PL2_both	BC_26_PL3_both	BC_27_PL1_both	BC_27_PL2_both	BC_27_PL3_both	BC_28_PL1_both	BC_28_PL2_both	BC_28_PL3_both	BC_29_PL1_both	BC_29_PL2_both	BC_29_PL3_both	BC_30_PL1_both	BC_30_PL2_both	BC_30_PL3_both	BC_31_PL1_both	BC_31_PL2_both	BC_31_PL3_both	BC_32_PL1_both	BC_32_PL2_both	BC_32_PL3_both	BC_33_PL1_both	BC_33_PL2_both	BC_33_PL3_both	BC_34_PL1_both	BC_34_PL2_both	BC_34_PL3_both	BC_35_PL1_both	BC_35_PL2_both	BC_35_PL3_both	BC_36_PL1_both	BC_36_PL2_both	BC_36_PL3_both	BC_37_PL1_both	BC_37_PL2_both	BC_37_PL3_both	BC_38_PL1_both	BC_38_PL2_both	BC_38_PL3_both	BC_39_PL1_both	BC_39_PL2_both	BC_39_PL3_both	BC_40_PL1_both	BC_40_PL2_both	BC_40_PL3_both	BC_41_PL1_both	BC_41_PL2_both	BC_41_PL3_both	BC_42_PL1_both	BC_42_PL2_both	BC_42_PL3_both	BC_43_PL1_both	BC_43_PL2_both	BC_43_PL3_both	BC_44_PL1_both	BC_44_PL2_both	BC_44_PL3_both	BC_45_PL1_both	BC_45_PL2_both	BC_45_PL3_both	BC_46_PL1_both	BC_46_PL2_both	BC_46_PL3_both	BC_47_PL1_both	BC_47_PL2_both	BC_47_PL3_both	BC_48_PL1_both	BC_48_PL2_both	BC_48_PL3_both	BC_49_PL1_both	BC_49_PL2_both	BC_49_PL3_both	BC_50_PL1_both	BC_50_PL2_both	BC_50_PL3_both	BC_51_PL1_both	BC_51_PL2_both	BC_51_PL3_both	BC_52_PL1_both	BC_52_PL2_both	BC_52_PL3_both	BC_53_PL1_both	BC_53_PL2_both	BC_53_PL3_both	BC_54_PL1_both	BC_54_PL2_both	BC_54_PL3_both	BC_55_PL1_both	BC_55_PL2_both	BC_55_PL3_both	BC_56_PL1_both	BC_56_PL2_both	BC_56_PL3_both	BC_57_PL1_both	BC_57_PL2_both	BC_57_PL3_both	BC_58_PL1_both	BC_58_PL2_both	BC_58_PL3_both	BC_59_PL1_both	BC_59_PL2_both	BC_59_PL3_both	BC_60_PL1_both	BC_60_PL2_both	BC_60_PL3_both	BC_61_PL1_both	BC_61_PL2_both	BC_61_PL3_both	BC_62_PL1_both	BC_62_PL2_both	BC_62_PL3_both	BC_63_PL1_both	BC_63_PL2_both	BC_63_PL3_both	BC_64_PL1_both	BC_64_PL2_both	BC_64_PL3_both	BC_65_PL1_both	BC_65_PL2_both	BC_65_PL3_both	BC_66_PL1_both	BC_66_PL2_both	BC_66_PL3_both	BC_67_PL1_both	BC_67_PL2_both	BC_67_PL3_both	BC_68_PL1_both	BC_68_PL2_both	BC_68_PL3_both	BC_69_PL1_both	BC_69_PL2_both	BC_69_PL3_both	BC_70_PL1_both	BC_70_PL2_both	BC_70_PL3_both	BC_71_PL1_both	BC_71_PL2_both	BC_71_PL3_both	BC_72_PL1_both	BC_72_PL2_both	BC_72_PL3_both	BC_73_PL1_both	BC_73_PL2_both	BC_73_PL3_both	BC_74_PL1_both	BC_74_PL2_both	BC_74_PL3_both	BC_75_PL1_both	BC_75_PL2_both	BC_75_PL3_both	BC_76_PL1_both	BC_76_PL2_both	BC_76_PL3_both	BC_77_PL1_both	BC_77_PL2_both	BC_77_PL3_both	BC_78_PL1_both	BC_78_PL2_both	BC_78_PL3_both	BC_79_PL1_both	BC_79_PL2_both	BC_80_PL1_both	BC_80_PL2_both	BC_81_PL1_both	BC_81_PL2_both	BC_82_PL1_both	BC_82_PL2_both	BC_83_PL1_both	BC_83_PL2_both	BC_84_PL1_both	BC_84_PL2_both	BC_85_PL1_both	BC_85_PL2_both	BC_86_PL1_both	BC_86_PL2_both	BC_87_PL1_both	BC_87_PL2_both	BC_88_PL1_both	BC_88_PL2_both	BC_89_PL1_both	BC_89_PL2_both	BC_90_PL1_both	BC_90_PL2_both	BC_91_PL1_both	BC_91_PL2_both	BC_92_PL1_both	BC_92_PL2_both	BC_93_PL1_both	BC_93_PL2_both	BC_94_PL1_both	BC_94_PL2_both	BC_95_PL1_both	BC_95_PL2_both	BC_96_PL1_both	BC_96_PL2_both
Oxobacter																																																		18.17073850450108																																																																																																																																																																																																																												
Paeniclostridium	88.49776737071264	99.37881834302688	25.83907273502606	81.48711914998513	28.130545527247786	42.2718549712897	55.80645962892459	67.04157084303372	15.811367870678284	133.88730913340407	106.45826731881995		97.21416691874039	136.78762643146823		86.00357903002299	79.95960318457301		164.1173881918545	70.24211438428102	92.83576608082406	97.23194312216006	74.9735795188858	53.03811140264475	71.86395426757367	45.15963526527467	23.01617849534105	203.67834732033435	97.83524136796878	75.29507708125429	117.48570309337433	64.53792201691151	61.127431270287445	83.93743343720146	63.374439586542294	44.398743237785766	53.955979067230324	68.47115004399132	40.99005464492066	114.60669628691777	85.38483149506128	78.68265484981599	86.21274847731463	104.08786622846503	79.74693376827221				105.52784617939217	111.78485621392113		107.25253426554923	60.53173860742601	75.7618887589686	53.0995784116535	96.36430417625778		25.99999710359267	45.68049262581465		61.924011732761095	182.94971174049562		84.01856821430788	220.32019969480407		131.05093693052834	101.41187807407803		102.30160090805498	233.12275990065774	27.056570309948043	52.000628871337064						43.273972548807336			70.88929620091825	491.24131244728164		55.90880105001209	477.3013945612307	17.000015132783325	61.6651740004803	492.7848209420191	39.85266383595967		403.13419098245834			547.8970492399852	22.01341250406125		312.48885597563253	34.02338177849294	22.593318899668645	771.9943235245178	17.93203309594999	26.74234617160725	279.26783236263816		50.7101446006403	631.6729814708322	15.59666091475029	22.87795405845105	445.78919477728135	148.02971336866773	32.806995622566504	545.417948418378	86.79822197754702		595.3736199393786	43.68458639851886	21.12840313845588	65.94966531097901	264.15160927972164	36.198447007228935	42.478461840840616	113.85207397535038	16.000237323474238		99.46277636610014	18.04188259530701	1381.855137465397	58.400126170708894	47.725559178200726	1280.1126003262787	132.91392560170647	57.80900072508586	1412.8904670549236	272.64668236187254	15.182216048477798	1761.0547500796363	72.10556009412741		876.7948899072173	172.38638564448064	29.424771105613885	1507.771618929629	403.95085508132405	22.379024527327267	987.410589651899		63.54368833238111	1460.3671257683734		37.536040243590826	1635.6312195715605		32.28814287222964	1818.7699338053953		60.88619777916824	1140.5116040510504		57.20279095375493	1816.5197477393488		37.27989918214844			46.576577896622794	26.342674667063537					24.34803729116627	171.68109386373047		38.1343902826737	342.7532772993346	21.171967226804053	40.933124636703305	344.02310655919223	32.3097753951827					133.942252376255	22.446786662856827		200.1487500887057	17.94444053786051		140.40848941110266	32.27945765112256		415.34780635376796			288.86648121003526			55.86981977340191			379.3733706244439	48.40494248624768		191.92726794752863	29.09992837612293			206.60599410646017			21.13355271133097			184.21689688254594		763.0468379642365	69.79753651176837		769.999618324283	331.2762016022813		783.2661818649191	209.49818190012337		839.6642320347913	39.3089514812726		514.3916679764984	126.84833745023928	32.91714164497638	1020.0894594948388	213.94248074418434		734.317692891927		898.1861436522393		1387.4503302899404	18.73127836780918	934.7639868034586		673.7827165602106	37.3899141967905	1177.294788394575								14.12753345494172		31.712388158998557		62.551028720106004	16.544146760807664	35.669519714551825		38.21102201430419		37.370360571336484		15.16127858107436	45.134243779900935	43.95276616102528	28.66896154963745	16.165331996942736
Paludicola																																																																																																																																																																																																																																																13.219484210330764						15.51254816704602																13.149595422997056								
Pantoea																																																																																																																																																																							11.000012474861126																																																																																																							
Papillibacter						12.697992054405788		23.689716750502143			20.401242165458285	21.099717938738127		29.202325657306183	16.424486375020294		13.478401755299114		14.823413623365385	15.024587066727769	17.15558364467187					19.082857839414128			16.02143869221242	16.68238719908774		24.536224529518844	19.64797434185903		24.67926863536225	18.916649694315783					14.142478368173002		16.99413868277271	11.570714015337895	18.55641906349469								20.540538810776063									22.513776029604625			14.731062856930391	16.562875766053786		13.323367327866324			14.678636938380413	15.9120223933647		14.040473935839278															11.399216077462246						17.888820523228507			10.396258345154168			12.188830684534707			12.44585331885599			20.094305143307505						17.354832997282944			13.6942825367896	15.520922897686017		30.096351620046654			30.07299127248057	17.667534434509502					17.185300093857627			17.005929661510077			29.88852339619827	14.502223204482611		29.68721627571299			12.620147863960264			31.027841094874745	20.006051354860816		17.63746464246084			26.95268943142856	18.18655820598505		21.82579493290578	22.095828658171303		28.95622905898896			13.833413024168603			29.0229154657958	17.114492110759826		35.09339865511455			88.58000378955373	23.35739507244917					12.43998774496125	21.80953598648581		22.461192780178152	16.28984459719904		43.048313142585855	18.015369288725807					23.69656661220133	24.123165283564354		28.791591787330116			13.51650077188192	35.91398679878132		37.2239769584675			31.414024461823843	30.573158127402937					41.4954429811572	14.047582100135148		28.286809641908057	20.763194999044043		13.945705325464605	33.86757859787253		24.18128378112158	20.935391294862093		42.618540893575954	24.367673415437768		24.123419211787056	25.11143815364841		46.4057277301772	39.69751266101172		34.26777032078355	27.664584261003903		45.931522895009216	27.83649633494872		15.885747028027753	25.77872608430517		40.43270512780503	14.225295394656795		33.2618828389074		39.01624648841168		88.3561556148266		40.85924247086582		37.21755737193567		55.86702932367599		30.702574621068795		21.396715633476497		24.973143205493827				19.51114558327544		31.28722691755797		24.92242534146259	20.773297868331564	17.070316779703525		16.086305257318656			16.835123280275678	14.276449500638048		21.80271537623469
Parabacteroides	537.0194119989777	745.6201204217692	417.2610802920842	460.596824207572	256.89256585506075	324.22861183353643	347.30282430804544	444.34046045067254	96.99301335160135	494.9274128347627	1188.424281267311	260.34632763217684	348.55385352451543	1783.8863588552142	275.9626843189467	258.41947423965286	1071.94050917047	189.8530099491398	357.7017882853584	784.9202048894732	724.7003226552207	229.77064849070922	932.9745428492598	361.80411912635816	265.4121587660486	479.15193913192854	156.42549186361973	465.8396734202914	1152.5264844116418	245.17603355533623	310.1628889941356	509.503713421946	257.94824502206677	211.63776642034233	810.628101406599	188.15619273349506	125.21740647714397	782.5407780099282	173.49507838859498	289.20659046227195	775.4074541775574	280.5768945965127	255.113968611803	1086.2803969612653	386.9455811815199	12.083975008294724	169.71641731531005	43.003371286273904	166.17593128491677	459.7049020477434	21.0789200527088	223.73705120975845	398.64095043306406	215.58811654050766	79.5741311397401	389.3679232378006	233.94104000712835	48.999996331825145	289.07133385744703	340.10063192661966	67.58326175343592	814.775689829707	388.06572403024495	120.11925846854588	983.6479961679291	332.93679070089297	180.74033366721582	545.1066540840932	432.72181038884435	172.4439879672055	1778.6892356328133	351.45550523609313	100.53052742919016	1054.6991665182566	87.84037678553196	13.227038602040142	490.14574204137983	59.04110519065971	89.02516642349877	1324.7811209344084	410.2247522558182	136.00616269323422	1143.4300590340565	478.40553298426613	108.85916212295363	940.5278490549881	242.9802000528444	113.9918214650102	1632.8483520012217	414.3351610051803	136.01837362195704	1049.5428953759629	358.52074609818226	79.01051292412753	1413.955311327192	381.8423182668405	76.03926244784786	926.7140487086942	728.9683727595419	256.36888147409576	1615.437664811097	244.03884252480796	115.36054834843209	1167.942799308167	347.2220324557262	103.04415306870726	2175.9848688448874	453.3609534125254	111.85811591642444	1563.7306606447592	197.68155872927065	67.35885312239704	1353.8060327890948	199.39477365121843	37.47205111976187	1077.676104616145	519.4632556293694	199.15024758210666	3821.722519114824	787.0366102589546	165.5334280949251	2815.2217368574316	610.138669609119	93.00335970113314	552.9445101938921	128.64520904558213	63.37266568316501	1394.450728858753	155.96808584017097	162.24607547130424	1698.4468872587802	263.9517532970116	94.05843693262497	1241.6665025192915	176.778446468138	55.00000000700255	1269.846308586432	212.0051861357077	51.03043492148154	897.9028739368857	166.98025229597218	121.29621333111886	3814.081190807667	894.2120011018835	74.69430335169143	1031.9984875655666	364.5183079265029	101.8950045509863	1780.579071913931	343.4601217232098	69.20165626577949	1112.7624089289761	490.5190425133193	111.04819835466567	2083.4023384240604	406.08068177075245	87.50408943124259	1317.4309800877952	322.0253988741043	148.99999999984968	2992.992659599187	450.64930605171264	99.9626043037392	1743.3938148717752	228.27673924682392	81.01018144193857	2816.993292111294	548.2192414215124		225.36344123692538		77.99981373476098	828.988055755906	562.2607840754542	112.04678820639359	1440.9507432259031	380.69696865347635	81.91104767554583	1391.3109435025222	606.3447238746973		128.54090826287597	42.04582886035516	36.061117919926126	705.7573459700751	510.3324876696337	53.000000000002856	990.0378780753485	241.9914987122284	107.94859779415668	529.3630374358567	565.9974062727451	64.99999999581817	2201.0010049540183	204.96026084298498	26.000000001634113	771.7937460281329	193.35629379603148		184.5664226010193	25.149574348500018	71.99997457100751	1381.0113641348566	266.4940398213628	62.48759745270428	1116.629919384124	760.4349924303173	54.50243252324225	358.1941675800194	157.14301179929447	71.29090093058178	876.8736735835153	359.3779610100288	173.0365606420185	1962.031409062306	312.72402702253294	71.52978366729708	1477.3474396281608	501.08249321889156	117.43608267681678	1595.6043224853697	790.3157508946822	65.01797807558654	718.0685765252779	307.0393836522726	16.0	1035.3191635022897	569.7399205142306		623.0035184691045	382.602034141024	41.0	1583.9974578681654	537.0833677317239	29.525718582902606	939.3678382128871	18.989544050581245	1644.9759973213713	12.746768775902174	1993.1523815822134	16.000000020392427	1337.4808269248185		1311.074940263414	15.0	1451.598334442111	46.07270075945388	713.5336464347979	33.33137067378435	539.0643075272792	24.000000002634383	756.5210586624496	43.99998387831722	354.65803340864227	51.99995865639018	698.5552811066246	43.00112044062958	896.3424601089771	99.27292601903005	263.08804306856143	314.6625398643801	842.4549511473934	325.32471070359736	753.1112791156877	144.60684880798058	470.26911460941193	256.8399227135557	501.4656627612861	356.7934729727441	676.2746437459333
Paraclostridium																																																																																																																																															15.534046543855805												13.21624778215276						12.271032449895076																																																																																																													
Paraprevotella	93.92709983768164	114.30901997026233	29.00035396096164	80.06015453540024	32.2057814153632	33.02809142222697	37.99622613709912	50.48671136803708		71.66211577224175	162.21810028351476	26.0	49.858349023265646	218.5005952064544	34.16091069568478	40.58357491843451	102.99361256930366	17.000019616918998	71.19953014659477	92.23046229930624	65.06541643429482	50.41829482692196	103.01855164391108	34.771858790725844	47.01727620550893	64.79509838830634	16.000060050223674	89.1219953078259	174.69146980019934	23.000970464281345	36.63092935780643	74.99720357589592	23.9548741885405	26.00096107471112	99.3062286654818	14.724877058556611	26.000016460078573	100.57844043224424	13.053837660701271	44.28996769024102	80.27470499862335	20.897493029043392	45.16153358648004	119.05794465569384	28.0027459655848		13.000024271840571		29.016800393222965	50.80712861417952		45.99493671284099	57.99261819546979	17.00000004324032	29.99704434714582	65.19322954139739			28.05954231397071		17.007840879736367	100.0023838759811		23.957051774788425	81.34183317501206	14.000305363386405	34.26141369400833	34.23978228093438	14.000015269927331	46.52352439821852	135.23315003009793	11.03357968439554	22.184093486922453	10.005734032854306					15.999712863562152	13.00006865116826	13.991429124450208	32.000039690226444		12.8727079644187	26.80195177739178	11.21983739833362		31.002915491597232	32.82691595078101		19.0	16.000798180062375	12.00063755685289		13.000971217099242	10.999855486418396	12.000000000016284	13.00005176337357	23.190288209075064	42.000000696348565	24.00000000208985		25.000375400802294	11.000000008181887		20.444860906707625	24.954481685253203		15.99999975526877	23.99809172641497			13.000853027513186			12.001290914453469		28.00000472275912	14.030450623666946		31.00000000078688	22.188279333984152					19.999997593185995	10.984528598130549		31.00002625064449	20.00000098027564		17.00264976300648	17.95459116640722			10.0					21.00000000567304	29.971588613627134	14.318721891943715	20.0			22.0	22.09074888438505		15.835734203281252	18.996567685898448		11.362172489749502	26.25133417922128		12.000000000398671	24.446800265652957		15.999999851710143	22.064216844167458		27.99991860765473			22.000274851295018						14.0			17.820767484740006	19.13406014562958		21.0	16.001226521229583															13.995241459782736									13.000030505537511											10.999567404523642																										13.00025860630067								94.64797939607833		53.49545695200256		95.95762468108408		39.935559055293744		81.82139637521382		112.32019036725984	21.0	35.998542910176184	43.00001941184769	93.09549423462008	44.4907982418865	87.21124573947357	24.999466131004148	53.09798064772889	40.95093942579653	39.867636289957495	46.49954611833733	54.97886967629305
Parasutterella	35.9999999999687	139.82523833207787	22.0	49.00005144229905	32.00000004574174	22.0	13.999719489689213	39.00000000000007		33.0	168.00246148073373	16.999937790571813	25.0	200.0127072217821	17.999999980330514	25.0	108.00000000203806	19.0	60.0	81.00000645084863	29.0	28.997176153713383	94.00008731829736	34.0	22.000000000000004	80.0	16.0	36.99994145058885	121.05983127984304	18.0	22.0	82.0	31.0	11.00000048770351	103.00010502696932	18.0		76.0	11.0	24.0	61.00000000002179	25.0	25.00000000158745	105.0033821897114	35.00002913148771		23.000000000000597		19.29055026517656	69.01743645244456		23.0	45.00000000000047	17.000000000000018	14.0	58.00000000014771	206.0		42.0	249.00612814816736		128.56659690484247	341.001556118119		124.00071658183664	63.000000159317295	33.0	58.82453786209306	65.99513608499652	29.0	235.97937394751787	47.99999993541259	12.000000041277795	604.9771626640728	83.00000011419648		303.5178271086492	48.0		688.3597166768069	296.99968058434126	16.0	475.00914290415176	76.99534447444442		373.3238537964499	45.001831139134445	22.0	392.9406097174706	51.00000000016056		480.67101192612273	50.92601567999057		575.7805100069672	51.91067151438567		588.396725913804	110.99999999665032	20.000000000000004	872.3797439673283	110.26023047616896		301.8400849271288	227.99673872174813	12.030326818723982	539.4878790098385	290.46743559134643		435.3241032157784	62.99999999940651		251.77785442958387	56.00000000011034		179.99963212167253	121.1343475193322	14.000000000000002	1426.5693590257497	795.7946791326383	10.0	2813.325994560959	155.08120907437228		454.1219284104056	95.72283477424752		457.7428534829653	68.0001834051032	20.00000000001636	542.2153987263678	101.99998960740102	11.000000386641792	423.82600788552105	65.0		653.4088791322665	84.8457006062606		413.0912138627341	60.000194799756976		1068.8081684659262	166.28897358991273		307.9035147903791	255.01775619825327	18.0	625.0267664764332	286.0000027702332	13.00000000000002	326.1529301470597	365.9567827730808	32.0	640.8159392003092	66.00000019481598	14.0	379.1331655748934	65.99934226055498	24.0	516.8390138906282	69.1154272982742	26.99781524681376	1199.638018154064	256.62113153795065	15.0	1810.2564431095195	416.5269314020029		271.60447520096443	16.0		213.0957268954837	75.00640532920647		360.8625625935754	77.00000001250876	19.0	390.4889659958193	112.00000031711076		126.99631005418986			346.7520891449589	97.6494631733498		845.1398393649885	50.00000187402887	19.99999999973113	106.99999982794026	102.0493940275304	13.010351742768831	481.13416774860127	53.29433440010577		174.72901906966828	67.0		47.000000000179085			271.58902292693574	37.0	12.0	216.0507957120768	163.99999298603146	14.000000000000002	127.08904688949389	48.08164994868966	17.0	256.177209484086	35.999946002707496	57.99999999999999	810.0831565914956	82.99999973725217	20.0	509.14015466106594	126.99792473355234	70.28773220593904	603.118717462955	152.99468247844803	47.93872246281197	227.15518324669625	46.00092850130229	28.00000000000027	495.1858766046481	112.00000000000716	19.0	269.7201764596042	62.01012359236268	88.0000000000268	468.7701302615531	105.97027188913285	82.00000000000091	219.94847878517768	51.154921865727474	399.064083305951	41.00000000527892	715.8211114423027	92.0	508.40432177500674	23.0	489.4652895964854	81.00000000000159	608.2433699771972	72.00000031350694	38.00000000001431	42.83337717064953	24.0	56.0	30.000000000123794	53.0	21.0	65.0	47.00000451010557	68.0	39.0		12.0	20.0	37.0	22.0	32.004562348774016	31.0	19.0	48.61613571015532	19.984545968983767	28.99994084219998	26.0
Parvibacter																																																																																																																							11.552978036627287																								22.12990697697351																																													12.966917090044763																																																																																		
Pediococcus	33.99999924282939	51.48921007182019		46.95552840378304	17.567070276984442	15.999999999999998	23.00000000014901	19.446819248379388		45.000003320513386	36.572400490325975		64.6582659495264	214.93083102851844	22.000001040300944	15.681193215412216	33.42449491964149		51.70360780713162	55.786623881227165	16.999422675051125	23.588420158770425	41.71275042732317		33.17291249510786	28.00000000129231		71.03181422111994	68.45487181245	12.000078133740937	22.79810071901091			63.49832375807428	95.66686328711828	24.210369408948115		18.992120724342904		17.000000000021515			24.755842889473584	53.97002395599297	18.00000000081606		18.0		46.12624123929995	37.39293445220268		63.36074995501119	42.28134245740203	27.579819070924028	24.99999999993921	24.99999999679418			15.999999812684422		37.0000000010414	102.00445461416278		35.00043645528182	73.25184381572073		113.8987958282929	64.42262060578523	11.0	79.0000329489567	118.42754473195188	13.000000000000089	37.66703272886368				15.999993273839072		36.79022502428976	23.588108452841208	12.000000000007258	30.187187848352984	23.99999999966223		66.28507059120663	33.06954990128997		51.90563193338742	18.99999331692414		4206.39797350034			5923.838220877825	61.18977663226385	16.999998853293558	4994.444061574245	43.72926835577133	18.74925675034328	5959.214552375864	58.91354168149311		2938.143740743048	17.15384128455031		3009.537883187117	24.0		2294.761388925578	35.5792024417504		3452.6355075462643	20.000393880042346		2779.963720746066	34.40853026571444	21.848730559756508	3377.9101575253944			2935.5124261974	35.9061976924607		3633.051194640002	13.999999999999991		3179.1434485095833	48.46258248067572		3829.7335768630264	28.99269864048243		2173.578811712949	18.0		2811.340003862352	25.000000120965325		2576.410994097266			6031.543651941367	70.54955446259856	29.0170959132897	1716.666101741213	18.560676418499703		2163.4006943265235	15.00000000000006		1925.583460147553	20.0		2532.0992189227845	12.00000000000002		1002.8060587211071			13837.255468014866	77.37235875212373	18.3522626879578	2542.0896040346875			3069.665182730905	29.811067340184973		349.1571771204301			5669.17629872895	47.218991815330405	16.0	2384.8261935420724	33.40944096508814	16.000000000016946	9693.783398418256	124.05313346120404	18.81678568317151	152.91951455922091			5252.564926905528	43.100223152631614	26.000000614069425	2799.8390010957914	22.99917013275566		5882.353887482154			1658.3015196098172	52.999790679436536		3825.129193952531	84.42469650500024		250.98797710781022			2620.78839710143	28.15049116638239		3804.6348876275497	17.57634893791939		5221.924002409173	12.000000000022244	20.00053987783121	10053.76784573507	36.03006413782387		5167.374819457697	24.53110165909514	19.000014666396503	2231.38970208845	26.01590590240417	13.000000000180515	3718.8145906276977	30.884881856536506	12.0	3797.517404342125	20.99999999997206		2554.151678013145	16.000000000785242		5375.882394920893	38.11031144725328	13.000000000886926	7402.582321324229	29.629390139344935		3728.5290357376252	20.764793669765904	3863.9219165639083	74.96412688363728	5020.485232620159	139.31877019186945	2494.6044873517785	21.99917175162824	1290.6812496056828		5923.622651471542	21.00000000182947	1736.327023274565	16.0000041417103	1369.0483357017713	13.0	2615.214854564445	24.99862614641617	1968.7821413045708		5010.643120274532	28.392597885247017	3262.7466408479722	33.00000006301967				19.114742066950104	20.0	15.004224387067785		16.0	81.79808435583283	55.34241400420577	63.55325546973297	39.719536285304926
Peptacetobacter																																																																																																																									10.463950323491538	15.036456375267878															11.5053621981082																																																																																																							11.447367725737651					21.30599616710327	15.180657474788946																								
Peptoniphilus																																																																																																																																12.997414704303846						17.000000011741882									14.00000020166584						11.99999225197868									14.002325164223732			13.00047959731849																																																75.99925843424299			161.8959194853527			246.21490948466385			13.000000000000073			23.00000133612951						193.22097507975292			103.02154944225876			208.3637414015428					12.001057549628156		52.007061854922426		31.001305005495368				40.00000165150379																								
Peptostreptococcus		14.541521133549844																																															27.42706185914973																		11.551817439321171																34.86390302103436			22.001264411755283			51.57857268513761			27.75945902225838			56.67095468582964			24.99999065899821			30.87896823271408			23.00000000001151	17.000000000012804		48.36489457389802	12.001190326465522		28.000734492308748			52.0906685844777	15.441050365871194		27.29496804378612			75.93730380999283	71.86227681887215		93.93523087542728	12.0		12.000000000000194	15.000000626691394		153.10756798043545			203.05190601461643			151.67290685348536	12.02686499253373		108.32354798018672	14.993920644332386		64.45063010751232			204.52796928868293	15.023990669973994		116.019484541565			156.77595581159946			100.98719319661194			173.83166620772832			108.15089698102416			130.40186242030444			14.01281522397116			25.014206879935315						113.70968426389123			226.0107073841904			201.10578597115793						45.03064544353015			49.38029603355952			62.58912405765341			362.4311225380807			257.9692406263601	13.999761572277317		36.35300788990424			397.70154573037945			200.6269508146655	20.711118991056036		15.99976224942104	26.04230583865274		20.87619785171155			31.051322847572976	21.00066967422841		449.73732877575196	13.323975826057833		463.1488229519354	28.80317304385611		381.8896653449438	25.000000000000007		44.00000195435605			30.99994890354717			101.08530656261898	13.999999999997415		308.215887939702		422.2325868791767		805.5221286950394		437.81595746717306		403.7972126793434		590.8193387347254																								
