genus	BC_01_PL1_both	BC_01_PL2_both	BC_01_PL3_both	BC_02_PL1_both	BC_02_PL2_both	BC_02_PL3_both	BC_03_PL1_both	BC_03_PL2_both	BC_03_PL3_both	BC_04_PL1_both	BC_04_PL2_both	BC_04_PL3_both	BC_05_PL1_both	BC_05_PL2_both	BC_05_PL3_both	BC_06_PL1_both	BC_06_PL2_both	BC_06_PL3_both	BC_07_PL1_both	BC_07_PL2_both	BC_07_PL3_both	BC_08_PL1_both	BC_08_PL2_both	BC_08_PL3_both	BC_09_PL1_both	BC_09_PL2_both	BC_09_PL3_both	BC_10_PL1_both	BC_10_PL2_both	BC_10_PL3_both	BC_11_PL1_both	BC_11_PL2_both	BC_11_PL3_both	BC_12_PL1_both	BC_12_PL2_both	BC_12_PL3_both	BC_13_PL1_both	BC_13_PL2_both	BC_13_PL3_both	BC_14_PL1_both	BC_14_PL2_both	BC_14_PL3_both	BC_15_PL1_both	BC_15_PL2_both	BC_15_PL3_both	BC_16_PL1_both	BC_16_PL2_both	BC_16_PL3_both	BC_17_PL1_both	BC_17_PL2_both	BC_17_PL3_both	BC_18_PL1_both	BC_18_PL2_both	BC_18_PL3_both	BC_19_PL1_both	BC_19_PL2_both	BC_19_PL3_both	BC_20_PL1_both	BC_20_PL2_both	BC_20_PL3_both	BC_21_PL1_both	BC_21_PL2_both	BC_21_PL3_both	BC_22_PL1_both	BC_22_PL2_both	BC_22_PL3_both	BC_23_PL1_both	BC_23_PL2_both	BC_23_PL3_both	BC_24_PL1_both	BC_24_PL2_both	BC_24_PL3_both	BC_25_PL1_both	BC_25_PL2_both	BC_25_PL3_both	BC_26_PL1_both	BC_26_PL2_both	BC_26_PL3_both	BC_27_PL1_both	BC_27_PL2_both	BC_27_PL3_both	BC_28_PL1_both	BC_28_PL2_both	BC_28_PL3_both	BC_29_PL1_both	BC_29_PL2_both	BC_29_PL3_both	BC_30_PL1_both	BC_30_PL2_both	BC_30_PL3_both	BC_31_PL1_both	BC_31_PL2_both	BC_31_PL3_both	BC_32_PL1_both	BC_32_PL2_both	BC_32_PL3_both	BC_33_PL1_both	BC_33_PL2_both	BC_33_PL3_both	BC_34_PL1_both	BC_34_PL2_both	BC_34_PL3_both	BC_35_PL1_both	BC_35_PL2_both	BC_35_PL3_both	BC_36_PL1_both	BC_36_PL2_both	BC_36_PL3_both	BC_37_PL1_both	BC_37_PL2_both	BC_37_PL3_both	BC_38_PL1_both	BC_38_PL2_both	BC_38_PL3_both	BC_39_PL1_both	BC_39_PL2_both	BC_39_PL3_both	BC_40_PL1_both	BC_40_PL2_both	BC_40_PL3_both	BC_41_PL1_both	BC_41_PL2_both	BC_41_PL3_both	BC_42_PL1_both	BC_42_PL2_both	BC_42_PL3_both	BC_43_PL1_both	BC_43_PL2_both	BC_43_PL3_both	BC_44_PL1_both	BC_44_PL2_both	BC_44_PL3_both	BC_45_PL1_both	BC_45_PL2_both	BC_45_PL3_both	BC_46_PL1_both	BC_46_PL2_both	BC_46_PL3_both	BC_47_PL1_both	BC_47_PL2_both	BC_47_PL3_both	BC_48_PL1_both	BC_48_PL2_both	BC_48_PL3_both	BC_49_PL1_both	BC_49_PL2_both	BC_49_PL3_both	BC_50_PL1_both	BC_50_PL2_both	BC_50_PL3_both	BC_51_PL1_both	BC_51_PL2_both	BC_51_PL3_both	BC_52_PL1_both	BC_52_PL2_both	BC_52_PL3_both	BC_53_PL1_both	BC_53_PL2_both	BC_53_PL3_both	BC_54_PL1_both	BC_54_PL2_both	BC_54_PL3_both	BC_55_PL1_both	BC_55_PL2_both	BC_55_PL3_both	BC_56_PL1_both	BC_56_PL2_both	BC_56_PL3_both	BC_57_PL1_both	BC_57_PL2_both	BC_57_PL3_both	BC_58_PL1_both	BC_58_PL2_both	BC_58_PL3_both	BC_59_PL1_both	BC_59_PL2_both	BC_59_PL3_both	BC_60_PL1_both	BC_60_PL2_both	BC_60_PL3_both	BC_61_PL1_both	BC_61_PL2_both	BC_61_PL3_both	BC_62_PL1_both	BC_62_PL2_both	BC_62_PL3_both	BC_63_PL1_both	BC_63_PL2_both	BC_63_PL3_both	BC_64_PL1_both	BC_64_PL2_both	BC_64_PL3_both	BC_65_PL1_both	BC_65_PL2_both	BC_65_PL3_both	BC_66_PL1_both	BC_66_PL2_both	BC_66_PL3_both	BC_67_PL1_both	BC_67_PL2_both	BC_67_PL3_both	BC_68_PL1_both	BC_68_PL2_both	BC_68_PL3_both	BC_69_PL1_both	BC_69_PL2_both	BC_69_PL3_both	BC_70_PL1_both	BC_70_PL2_both	BC_70_PL3_both	BC_71_PL1_both	BC_71_PL2_both	BC_71_PL3_both	BC_72_PL1_both	BC_72_PL2_both	BC_72_PL3_both	BC_73_PL1_both	BC_73_PL2_both	BC_73_PL3_both	BC_74_PL1_both	BC_74_PL2_both	BC_74_PL3_both	BC_75_PL1_both	BC_75_PL2_both	BC_75_PL3_both	BC_76_PL1_both	BC_76_PL2_both	BC_76_PL3_both	BC_77_PL1_both	BC_77_PL2_both	BC_77_PL3_both	BC_78_PL1_both	BC_78_PL2_both	BC_78_PL3_both	BC_79_PL1_both	BC_79_PL2_both	BC_80_PL1_both	BC_80_PL2_both	BC_81_PL1_both	BC_81_PL2_both	BC_82_PL1_both	BC_82_PL2_both	BC_83_PL1_both	BC_83_PL2_both	BC_84_PL1_both	BC_84_PL2_both	BC_85_PL1_both	BC_85_PL2_both	BC_86_PL1_both	BC_86_PL2_both	BC_87_PL1_both	BC_87_PL2_both	BC_88_PL1_both	BC_88_PL2_both	BC_89_PL1_both	BC_89_PL2_both	BC_90_PL1_both	BC_90_PL2_both	BC_91_PL1_both	BC_91_PL2_both	BC_92_PL1_both	BC_92_PL2_both	BC_93_PL1_both	BC_93_PL2_both	BC_94_PL1_both	BC_94_PL2_both	BC_95_PL1_both	BC_95_PL2_both	BC_96_PL1_both	BC_96_PL2_both
Selenomonas																																																																																											0.0012205485756677			0.0005250907335057			0.0013229846063066			0.0018930494444231						0.0002367677780784			0.0022451833103769			0.0004298392789165						0.0004668315973659			0.0019976199095901									0.0002425914177012						0.0002834227543611			0.0003992325045267																		0.0002481352000263			0.0001796115537982																																																																																																														
Senegalimassilia		0.0003427469788381		0.0003615436638993				0.0003700818075574		0.000268104659714	0.000381460995644			0.0004938939484694		0.0003779646543662	0.0001445029754476		0.0002582162671166				0.0001829208234251			0.0005792071883556			0.000453056321648			0.0005706707902946			0.0006076916398992			0.0004984249770724			0.000227463605823			0.0002142373151407	0.0002078785988982					0.0002233075413396			0.0005874584889223			0.0006719644735304	0.0014184839598978		0.0005587706898005	0.0015303189179887		0.0004840076747617	0.0009720783032089	0.0003907369298496	0.0003317157735573	0.0003780051973272	0.0002785097585534		0.0003234247743377	0.0002752841455467	0.0003720908976808	0.0002274278414353		0.0012686507313844	0.0032710984005073		0.0014947369005118	0.0031088658727814		0.002353801370594	0.00385728943822		0.0027450368923444	0.0005898591416369		0.0024763379962091	0.0005074210327047		0.0009762155664875	0.0003360591464097	0.0043730960922959	0.0033559055500972		0.0033336508014432	0.0017435789051617	0.0002791659649509	0.0022631897913719	0.0051143167281078	0.0005590496156533	0.0013907354954047	0.0041557602532724	0.0025371330856583	0.0007339449541284	0.0019532757513808	0.0022624410111389	0.0010984403446364	0.0024989256852551	0.0021147947400443	0.0018922594760806	0.0028047085051188	0.000513617897039	0.0014080410219377	0.0014544362189677	0.0004539077329371	0.0008212677940528	0.0013078292601637	0.0005152187041733	0.0010820600624523	0.0005687721598404	0.0015783614806063	0.000725391856239	0.0013890570079715	0.0029167349425297	0.0008596912275674	0.0017748538428118	0.0028135605832515	0.0007667642548445	0.0027576204510332	0.0004681428772061	0.0012519948013264	0.0027642169145611	0.0004441647851352	0.0009660069970236	0.0022729561190847	0.0004811082927303	0.0178442907290739	0.0020301403622056	0.0003738410846072	0.0122735098888841	0.001825472827388	0.0006286570917355	0.002304171377216	0.0013637392604293	0.0005637008433827	0.0006814432250197	0.0015207533639177	0.0026437118477037	0.0016665456121836	0.002528160451811	0.0032490282968008	0.0009269988412514	0.0020942763185778	0.0014509685686289	0.0085218959688867	0.0024510999589464	0.0004016755609112	0.0015134898003948	0.0019833640989151	0.0006375111564452	0.0023645554045532	0.001250975498237		0.0010292301384369	0.0017292732099325	0.0034921722375794	0.0003095416204483	0.001203516444849	0.0025625400473125		0.0022882108745037		0.000496752967141	0.0028813855393157	0.0005196070463441	0.0007140503130835	0.0033852924863335	0.0006024510102256	0.0008411966929178	0.0038179017485581	0.0005322197658233	0.0365401906544875	0.0071092557594233		0.0220940309061561	0.0031889259711713	0.0004591287149691	0.0412334683422891	0.0034406895916966	0.0006281188871118	0.00083646265516	0.0012845520719349	0.0028632201185772	0.0008891981752107	0.0024446407051336	0.0021473054324838	0.0003372491709291	0.0018620585654321	0.0016241614034945	0.0170838802892778	0.0030060646713884		0.0208157919442128	0.0022732451088984	0.0006246396309821	0.0299919223696885	0.0027955194336256	0.0007226329360616	0.0004439791101395	0.0006964122340738	0.0015149611771306	0.0002883593868568		0.0055374527407787	0.0010514709832664	0.0006924018696203	0.0048334289828846	0.0004337767495662	0.0029267732343634		0.0007842925141348	0.0028167580279825	0.0003731343283582	0.0006967184560719	0.0019965640814802	0.0003823360734085	0.0525088621783539	0.0046932255046953		0.0332189024478959	0.0052723174592098	0.0008868617762574	0.0228208573040324	0.0017175945260451	0.0007102646393433	0.0013170807295386	0.0009093043848829	0.000443912607118	0.0009025309116211		0.0017421699507384	0.0176382698699301	0.0016541019264787	0.0285064215525423	0.0023551265742487	0.0272534870210537	0.0018782162929319	0.0009772934582326	0.0003305056736807	0.0006720994707216		0.0008206686930091		0.0011717914213439		0.001208849059213	0.0002494304671001	0.0009523801611646	0.0003391350961065		0.0002945318643289		0.0003588703386113		0.0002753777838972						
Serratia																																																																																																																																																																																																																																																0.0001160789652515																														
Shigella		0.0001474217267741																																										0.0001480933664083						0.000254681166812															0.0002473526161434									0.0019291175224747			0.0021275265554784			0.0025499216572968			0.0017419018827621			0.0018920033442292			0.0014819017612098			0.0018812398071257			0.0021130856398239			0.0012955853865502			0.0014111587019279			0.0013802485463173999			0.0024441863864403	0.0004633698776056		0.0011147994676318999			0.0031277579627242			0.0023883945253313			0.0034884576717107	0.0001879195242239		0.0054380073196564			0.0027129069411775			0.002612622961574			0.0032159917658118			0.0013006046626369001			0.0005733925397845			0.0013053564410648			0.0020446994392033	0.0002130586852994		0.0049275841244929	0.0019346178855706		0.002127131067413			0.0011636666396615			0.0022057697365105997			0.0017836214035479			0.0023378625417743			0.0056754382042598995			0.0034823224127620003			0.004129575946965			0.0029345069622516			0.0024693316807625			0.0024827579151657						0.0030178329754395002			0.0029715683566940002			0.0009665537931971	0.0002008931943715		0.0023201121981532			0.0026862401147162						0.001660387991099			0.0021480517656469			0.005373533596512	0.0003441367356754		0.0057190375122220995			0.0036209430892782998			0.0024381413446265			0.0019628997739415998			0.0014733230742667			0.0023942119464217997			0.0021656239667036			0.0035282029515197	0.0005664224459496		0.0026031516206248		0.0028990297248314		0.0024557582473481		0.0044257979099147		0.0022720182799792		0.0029234393839724																								
Slackia																																																									0.0031354428923207			0.002907003746148			0.0025026687524263			0.00035280480098			0.0003528270265502			0.0002463801076491		0.0023503416598252	0.0030549761376525		0.0039137890361226	0.0044812141535684		0.0041242981802631	0.0050496125706584		0.0010574184122154			0.0011043837352375	0.0005074210609183		0.0002440030127508	0.0003088522591832	0.0010682236624847	0.0009213458053942	0.0004144781754137	0.0005542778550976	0.0008953325928459	0.0002553900767432	0.0006206814851119	0.0014601177960749	0.0003595644298166		0.001751231749065	0.0064340946343347		0.0010357959347072	0.0070151714270716		0.0011259677265095	0.0082265304610096	0.0006533999317749	0.0011008794614901	0.0008721049408403		0.0004547866543645	0.0004967744414172		0.0006351542526396	0.0009174442334857		0.0010837826969662	0.0039464848095066		0.0033827360884486	0.0058197258975861		0.0050210485480431	0.0078600723675331		0.001057228166843	0.0013576143438977		0.0008094786064263	0.0007402791679541		0.0010225938365022	0.0007745433122116	0.0011699396014029	0.0015698905790547	0.0003759169256725	0.0010221638948861	0.0011671061770327	0.0006286570917355	0.0003770965555383	0.0009332742748068999	0.0006947980769463		0.0007721828273038	0.002057337351712		0.0011343924326261	0.0024677605135672		0.0006693032643784	0.0018655335756677	0.001590249885433	0.0014543045720128	0.0002869111152142	0.0002193463478833	0.0008443882967175		0.000541735337507	0.000425883508816	0.0003855296485766		0.0005609958634249	0.0022826734755243		0.0005327666985641	0.0015392562787888					0.0005790783777999	0.0003663600082482		0.0003711197866857	0.000286871151378		0.0003076848568793	0.000307049864898	0.0056365114581955			0.0047942904974083			0.0090832132920257					0.0033292722916605		0.0002954824210304	0.0059243028594905		0.0002500492086954	0.0040161714149695	0.0054976860117953			0.0075205973579496	0.0003103293232846	0.0008179348019359	0.0096486610964944	0.0002397772774208	0.0010538370952227		0.0010437282974963	0.0041146517228414		0.0012050642620574	0.0082309031563556		0.0017132074154904	0.0120390223604164		0.0009036305983574	0.0006796891161086		0.0011278123994119	0.0007292868886965		0.0007881550631113	0.0005735041101128	0.0041218163661468	0.0036624742364293	0.000734933855976	0.0032243395915447	0.0042881375864319	0.0009713248025676	0.0046302229501838	0.0010864319409521	0.0008426692863139		0.0005367313345597		0.0003588174103115		0.0008049818776897	0.004187703268244	0.0009579813322025	0.0033305940261114	0.001413877343647	0.0041291501245915	0.0008316473537052																								
Soehngenia		0.0001817922012762																																																																																																																																																																																																																																																																												
Spiroplasma		0.0001601036490773									0.0001305098528998			0.0002033959909952																																																				0.0003528047981452															0.0006386149152061			0.0006842366042988						0.0006161084350845						0.0005328732015529			0.0004991514425476						0.0006321533138142														0.0002319647413593	0.0006546724213176																										0.0003623554681719	0.0005364976173194		0.0003330031303299	0.0011445449510799			0.0007349061581367			0.0019790402827103			0.0008500148752603			0.0032802646834260997			0.0009668740541449			0.0055344121622169						0.0018125373594801			0.0063748100114072994			0.0029476787030213						0.0015716329089335			0.0018412071133465					0.0002565309482259	0.0016313213703099			0.0009026492756239									0.0004748730230829			0.0005049867440979					0.0005331149003212	0.0008529556204605			0.0005910340140075			0.001797829036635					0.0008470695955904	0.000544395448854		0.0010900553412712	0.0008868617762574		0.000396379731783	0.0005524280528226						0.0002844172611352								0.000336157434778								0.0004822882029962														
Sporobacter	0.0003655819088381	0.0003984657114211		0.0005105787380347		0.0002329059019291				0.000235897561385	0.0002187281045416			0.0002782185152635			0.0003010372353358		0.0003349388482442	0.0003225718242104	0.0001740206137409		0.0001558055822024		0.0004959390150044				0.0002925091371132						0.0002992948340963			0.000279241460508			0.0003108266290939			0.0002540016909226																		0.0002851210065983			0.0002428181789368					0.0002736774166858	0.000194830525719			0.0004557040843668						0.0005434969852708			0.0004979971041114						0.0003969962431284			0.0004525706966741			0.0005242989152533			0.0006351861632969			0.0004921350977764			0.0005981858024561			0.0004808880841692			0.0003949366624018			0.0006450343483149			0.0005086029462807	0.0002478432039202		0.0008115813255763			0.0010102709606395			0.001081015442766			0.0007741692460899			0.0006530930030119			0.0007234119446775			0.0011144754100765			0.0007264617400177			0.0005071889119201			0.000830206445063			0.0010273506702115			0.0010679705578198	0.0002628969918889		0.0009352643396379	0.0004293961691791		0.0010999472817205	0.0004501466211061		0.0006709708181685			0.0030440683783446			0.0025579356606195	0.0003223657294213		0.0022613712692888			0.0011324737433054			0.0011304355379609	0.0002790064131782		0.0010251708705701	0.0003390944734337		0.0045209455746647			0.0016596535462937			0.0016510886273597			0.0011362541316636	0.0002411596619707		0.0014176079450917			0.0014609133282608			0.0018821774127719			0.0018214880894377			0.0011700365555098	0.0003282803384912		0.0023550235815652	0.0004546773470803		0.0024545503194083	0.0003146945390919		0.001440958592045			0.0022941979269966			0.0017438247299407			0.001867463303069	0.0003802327098		0.0022158212267105	0.0004327403792308		0.0018437015688352			0.0018328189223781	0.0004580321055998		0.0018502602366197		0.001474031159916		0.001874863408455		0.0016057104754941		0.0021390871896572		0.0018211654698562		0.0003552333329875		0.0004264383853703		0.0005963032132049				0.0004378984214595		0.0003848179950985	0.0003680622404812	0.0003464908230541		0.0002437856907376	0.0004011184732548	0.0004642812703223				0.000370530386244		0.0002294571105223
Sporobacterium		0.000146267670424																																																																																																																					0.0001433602289001																		0.0002412495140596																											0.0003183368479904			0.0001725684619376																											0.0002530544618777									0.0001783883159866												0.0002936096662547																									0.0001374429948085																														
Staphylococcus		0.0001660094250539		0.0007708585650805															0.0003098960126707						0.000332476953302																																																																																																																																																																																																																																																					
Streptococcus	0.004163180642179199	0.0094416327809682	0.0031957640003979	0.0052946236767974	0.0069249486455519	0.0026594987928359997	0.0049629896312764	0.0091878528925683	0.0038575749788589	0.0035140880832815	0.0065248323244731	0.0027187010621389	0.0044638975534696	0.0080335742767868	0.0031989428663724002	0.0034710226039151	0.0058639822743149	0.0031501477569918	0.0046216521869299	0.006714717398673201	0.0028135564745804	0.0033981861366749	0.0059243815242313	0.0024616299934985	0.004356309394582	0.0063760861310239	0.0025465085841628998	0.003860436516629	0.0069956358640041	0.0023506244896741	0.0042582759823798	0.0086629934223351	0.003874103342075	0.0036812676471684	0.0073970879342742	0.0031051815898813003	0.0051264866809651	0.0072756060514299	0.0025378203893488003	0.0031964354594292	0.0072420154102649	0.002705337911694	0.0028405165537544	0.0074043681521563	0.0026961395973176		0.0071532478702829		0.0045029558148115	0.009754586798181		0.0037426665123987003	0.008237593224402099	0.0033175004857369	0.0051778412943164	0.0092679926171455	0.0020486975371809	0.0039082814010436	0.0065581797897994	0.0015676906475245	0.0076570746549851	0.012215182908963	0.0022703559090277003	0.0038139513554952	0.0099840591078869	0.0013862748755792001	0.005080321635637	0.0096730424460684	0.0013230819667117998	0.0054060437209343	0.00888185036649916	0.0037907154590632	0.0069531574684499	0.0050831036668725	0.0041294502120606		0.001735585701457		0.0054923496091293	0.0037247684832474003	0.0029091103035492	0.0052204357554179	0.0054459131485625	0.0025906086288145997	0.0046594631354186	0.00710504199239	0.0035096627224861002	0.0036802153711457	0.0047462814219347	0.0028029750334788	0.0041836903979666	0.0079897617679508	0.0036152612351728	0.0020193793212432	0.0070670043628473	0.0035716169119122997	0.0048440072243338995	0.0069217780667715	0.0026111484345241	0.0035385390596144	0.0077106016485008	0.0020297075375394	0.0071394251121468	0.0050141464430989	0.0013954655226646	0.0069028229693146	0.0050877770334337	0.0011465972360298	0.0090778640128264	0.0087499711756711	0.0010501105540299	0.0071915616694692	0.0068570004850736005	0.0017475899850877999	0.0041079568274582	0.0076809298314015	0.0013715877640209	0.008053555714717199	0.0054625851871142	0.001082710788841	0.0099681797374393	0.008109907166634	0.0007071450777322	0.0069100788644642	0.0057625306889065005		0.0070305438435051	0.0079944627829092	0.0020598286597068	0.0068603977130527	0.0054125810232167	0.0009963030082829	0.0102929918679769	0.0083543097932474	0.0018576674635291	0.0062043705146903	0.007231959498269	0.0019437838961076	0.0072391024692058	0.0086898810269883	0.001982523492084	0.0045082178917822	0.0047084253826819005	0.001244616488832	0.0105399214024657	0.0068304781561092	0.0015526061740097	0.0112077644285829	0.0066278970968636	0.0021807350438581	0.0126588665648949	0.0100198304086167	0.002788880190233	0.009685622931319	0.0067080045331175	0.0022953141622312	0.0097561761376973	0.0078717147500586	0.0008500150968655	0.0055706972812322	0.0064294600836447	0.0033128293213917	0.010305407615055301	0.0058763297935554	0.0035311921977474	0.0109608900790126	0.0065656868718332005	0.0056430044674056	0.0233016354074582	0.0056234652625663		0.005841319627474599	0.0057635064915295	0.0027578522072684002	0.0065963701958957005	0.0060602037910014	0.0039797129935172	0.005174901165754	0.0043514789236114996	0.0039491459060831		0.0043207681181424		0.0021396669492892	0.005461581518781	0.0046636476029611	0.002410948321674	0.0059559081979439	0.0037795880398833	0.0055578122290658	0.0082312565762321		0.0059497226566444005	0.0076921642420824		0.0033284950054277	0.0080288505313243		0.005787037037037	0.0051328445293277		0.0061312163992734	0.007441336345506099		0.0052820302894705995	0.0044356967410559		0.0055125881611644	0.0064460522691489		0.0043417006219939	0.0082484919853192		0.0052161961978526	0.0057917596208785		0.0066620005264694995	0.0048192033471645005		0.004866273375114	0.0037145819174045002		0.0075800323608753994	0.0055840775055186		0.0044871221122776	0.0042593066535796		0.0042056825999853	0.004937372218460899		0.0034734917182088	0.0043454319037406		0.004889690362167	0.0057832268920263	0.0039618231266477	0.0040483387805686	0.0032810074569375996	0.0044931421379687	0.0050634163360436	0.0032421632393432	0.004894412806925499	0.004976093515886	0.0080264214770275	0.00481751019404	0.0059631893000116	0.0047605873193413	0.0040533911192176	0.0047149133877472	0.0047534655009257	0.0048116498830784	0.0039934199673466	0.0050839951154638	0.0049389358566974	0.0055444459554033	0.0055511423755043	0.0055163370606354	0.0047311959352225	0.0050498398434553	0.0050672389139578	0.0047401306440925	0.005521183184006	0.0046191484723435	0.0052635391962378	0.0048195178577774	0.0081963407285857	0.0069878298126925	0.0063403235258485	0.0047451437556415
Streptomyces																																																																																																							0.0005810998776033						0.0007587352047394													0.0008340407733487																													0.0018539976769253												0.0009446774743158																											0.0008184528444352												0.0011204133207346																																																																				
Subdoligranulum	0.0002458791576046	0.0005786136437908	0.0006668348624446	0.0002476721692384		0.0002980114612716	0.0003570468176381	0.0005096086791934		0.0003971112293093	0.0003363046722333	0.0005230526875133	0.0003492152341011	0.0003186685671138	0.000507950486282	0.0003141973874982	0.0004342999726476	0.0004368060518278	0.0004295578031762	0.0002872448985244	0.0002792736925429	0.0003240656149185	0.000486412738841	0.0005171771874188	0.0003778113114875	0.0003926516295622		0.0002097332428557	0.0003613376653306	0.0004540015299898		0.0004426036338753			0.0004474009699689			0.0003332952481079	0.0008296922834938		0.0003617732651088	0.0002680750698834		0.0002530517710426	0.0003971587600015				0.0003375987681491			0.0002341641504466		0.0003178386394561					0.0004181150670156			0.0002346111729331		0.0002985285940532	0.0003987623562727		0.0002766526790423	0.000456878562133	0.0005320959298723	0.0003289777113146	0.0002837961760858	0.0004528892284208							0.0005268562936037														0.0003633649470526			0.0002753986609183											0.0002270388611115	0.0002557845524133											0.0001990346243838	0.0001502270569337		0.0012884363079668									0.0001810723816451						0.0001831515577668	0.000561492357281					0.0001267556382481				0.0006053859587578			0.0005655149031772		0.0003849783362113	0.0004566644501567			0.0004557304777186		0.0002461623250053	0.0007226110913901		0.0001822655082527	0.0004632879349258		0.000208394518835			0.0001561928060354	0.0004111573073867						0.0002752403857453		0.0002073846708774	0.0005198122353225		0.000211323838427	0.0003903906224442						0.0004161741653598						0.0003561791264072		0.0002245677362712			0.0003387061102889	0.0006098598128549					0.0001875819678942	0.0009997989240503			0.0002483967471925			0.0004889124864249			0.0007204071987319									0.0004332698786546		0.0003278305757436	0.0006441563337817			0.0003749981431752					0.0002448820238858	0.0004192482693973		0.0002760050129787		0.0002015865796976		0.0001603939892275		0.0001596659163569				0.0001766293928243		0.0007834737206069		0.0005700140681596		0.0007844608282835		0.0005080126979296		0.0006552483474593		0.0007057191858457	0.0012912218660968	0.0007240936696748	0.0009554586697653	0.0005674960417568	0.0006416639404769	0.0006372246411319		0.0005100160557899		0.0006986055340667		0.0006891990867056
Sutterella		0.0060609309113647	0.0003784454308986	0.0003587210418686	0.0045457102939653	0.0005835543766577001		0.0031725411594687005		0.0006950695063780001	0.005333844203889999	0.0006013807702483	0.000348516125573	0.0058831091913638	0.0004173138895973	0.0004322378409023	0.0052997162441049		0.0013773156113134	0.0060003902823991	0.0007373972229911	0.0014348281511502	0.0055437146796585	0.0011476379978332999	0.0014501143666390002	0.0065098766887096		0.0016788909172622	0.0046252275794922	0.0006265173466967	0.0014515131105083002	0.0033072093860284004	0.000760167236792	0.0009789359978395	0.0050328305666018005	0.0005550210908014	0.0010058416186312	0.0059030188433124	0.0012115463629037001	0.0014850404019276	0.0066494745207054	0.0012086344840731	0.0016007722878273	0.0070012615106167	0.0011260089875866999		0.0056377126455521		0.0005292556139491	0.005417798444891901		0.0007655894601281	0.004923045878825	0.0009443395178313		0.0059306088108135	0.0188001547413679	0.0006867330545484	0.0078809019433458	0.0337600939937599	0.0009772284138326	0.0057731442467031996	0.0170362783173438	0.000807523062349	0.0063096636728003	0.0197301028869937	0.0023208459944496	0.00857937422553	0.0305478601410684	0.0015403799603834001	0.0082548538439673	0.0164458006253729	0.0011229073091057	0.047505748317530905	0.0228257370429483		0.055698005261389794	0.0232945091829618	0.0008056800443115	0.0484226593709	0.0359379632871693	0.0013074439216334	0.08842850520943919	0.0311908282573802	0.0012537993920966	0.09289773500220688	0.033618637199193696	0.0012123727186958	0.0842505867683863	0.025385936641489103		0.0874834096831992	0.0272771736613547		0.0645949348294018	0.021926337256972198	0.0005053181681305	0.0744420114830389	0.0337327915104286	0.0006857082575098	0.0759855855344094	0.07429072847898549	0.000824376942979	0.0910786260695891	0.1000625028043289	0.0008179863513134	0.08455229987101119	0.0935114378155838		0.0813549204752626	0.034717017214299095	0.0004267235549151	0.0614547887192101	0.0439620383396027		0.0635244800543005	0.0391992795022889	0.0008997361600735	0.06793284396666299	0.1301285837153868	0.0005738088154035	0.049761741630425606	0.0689424668102089	0.0007522298244022	0.0725010883465186	0.0999838859700838	0.000697058413495	0.0566098730660164	0.0430885769848439	0.0009190098158069	0.06146149490547691	0.048861058659314	0.0007310323199195	0.053417470967534	0.0426451816090247		0.0543898662115713	0.021899153927266202		0.061047732331608706	0.03943839802878	0.0003405648570605	0.08215968471487729	0.050925815814982	0.0008249049566028	0.049174294051244	0.026522945391349098	0.0012801004758109	0.06501891011139539	0.0312801756292757	0.0009269988412514	0.0516436778153531	0.024606850533603	0.0003398800444241	0.0675201874986655	0.0367609357406693	0.0006141697740732	0.0659018719711743	0.0420293535194402	0.0004121239448889	0.0758569725947057	0.035953089861956104	0.0012093454096335	0.0661074043967662	0.0343865622739899	0.0007222640278622	0.047022573653806	0.0271686409711834		0.0337167455358189	0.0103408655687476	0.0006922810661128	0.060298730417414396	0.0275198695926514	0.0006591241663454	0.0528626068958518	0.0281026599881041	0.000456421654231	0.0521999912583677	0.0305581487723133		0.0553331294455999	0.0284993694894334	0.0007890764374914	0.040506694696770096	0.027721617148892097	0.00074294205052	0.0493016987659112	0.0341292054386443	0.0018153033067822	0.0444303430576424	0.0261160073823638	0.0051277706405858	0.0566576452697424	0.0464836552208634	0.0010117475127873	0.0275074678804964	0.0192792099396918		0.0358797895341324	0.0710158237862581	0.0008403099810152	0.0385217670876462	0.0554455282126227	0.0013390067545451	0.0448664745667288	0.054367885995075194	0.0031828500573232	0.0215799635917121	0.0217605854118639	0.0023451722047889	0.030566177723844	0.0182801590707852	0.00658985654354	0.0417263861671306	0.0317255379117689	0.0067924986465939	0.0344242910530864	0.06481069900102959	0.0060610304221389	0.037429423061782596	0.0626164090083733	0.0068245294975135	0.0234459699303265	0.027164594194366103	0.0006386931950143	0.0455621165921751	0.0589204123133025		0.052001705770854195	0.0665540074841483	0.000438043547939	0.0451959809085152	0.0645042045595957	0.010927079668106899	0.0335662531827701	0.0082040514442906	0.0368074096186411	0.0055309790524844	0.0276339556339546	0.0005396114797289	0.0334500870757488	0.0012331544781232	0.0453869405069207	0.0005809942263698	0.0302238985972012	0.010032564558447098	0.000918071317123	0.0049049480340109	0.0011175309698534	0.008187326483895	0.0007658625110386	0.014841791067615101	0.0019508859423377	0.0119543392807801	0.0015467256701316	0.0101540332300339	0.0011049245613469999	0.0002793383632796	0.0007783572992882	0.0016821595987781	0.0017631386689125	0.0024404633850648	0.001669816948058	0.0028604995666385	0.0008362849310002999	0.0035745722944566	0.0009059612248568	0.0033372778068559	0.0013542466750211
